title,sentence,sentiment_dict,sentiment_total,[u],[p],[s],[cc],[cs],annotations
"good player , but this technology is not yet great .","could not stop it , could not get out of the "" now playing "" screen .",{},0,False,False,False,False,False,
"good player , but this technology is not yet great .",again had to remove the battery .,{},0,False,False,False,False,False,
"good player , but this technology is not yet great .","there have been other occurrences of locking , but i will not bore you with the details .",{},0,False,False,False,False,False,
"good player , but this technology is not yet great .","quite simply , the firmware and / or the os that control this thing is not ready for prime time .",{'firmware': -2},-2,False,False,False,False,False,firmware[-2]
"good player , but this technology is not yet great .","there have also been times that the unit has been turned off for some period of time , upon powering it up it starts on the "" now playing "" screen with a song or cd that i had been playing days before .",{},0,False,False,False,False,False,
"good player , but this technology is not yet great .","i have n't quite figured this one out yet , but it is probably operator error .",{},0,False,False,False,False,False,
"good player , but this technology is not yet great .","now i have not owned other mp3 players as i was waiting until they matured , but since i received it as a gift i now have this one .",{},0,False,False,False,False,False,
"good player , but this technology is not yet great .",i would suspect that there are similar problems with all of the other brands as this is somewhat new technology .,{},0,False,False,False,False,False,
"good player , but this technology is not yet great .",and we all know about the rush to market on new products .,{},0,False,False,False,False,False,
"good player , but this technology is not yet great .","i have had this player for 2 weeks , i will be returning it for an exchange in the hopes that the locking problem and scroll wheel are problems with this particular unit .",{},0,False,False,False,False,False,
"good player , but this technology is not yet great .",while i am at the store i will definitely get the extended warranty as i have another day or so ( from the purchase date ) to obtain one .,{},0,False,False,False,False,False,
"good player , but this technology is not yet great .","i know this unit will have problems in the future and the $ 40 for the 2 year "" no questions asked "" replacement warranty will be worth it , since creative will only warrant it for 90 days - which in itself is totally ridiculous !",{'warranty': -3},-3,False,False,False,False,False,warranty[-3]
excellent product .,"this is my second creative labs mp3 player , and it is definitely a fine product .",{'player': 3},3,False,False,False,False,False,player[+3]
excellent product .,first let me give you the bad things :,{},0,False,False,False,False,False,
excellent product .,"1 . the size is a little bit bigger than the ipod , and it weighs a little bit more .","{'size': -1, ',weight': -1}",-2,False,False,False,False,False,"size[-1],weight[-1]"
excellent product .,"2 . the scroll button is n't the best , as it sometimes can be hard to select .",{'scroll': -2},-2,False,False,False,False,False,scroll[-2]
excellent product .,"3 . that 's pretty much all the negatives the positive things truly outnumber the negatives , and the negatives are n't that bad .",{},0,False,False,False,False,False,
excellent product .,first of all the player 's sound quality is superior to the ipod .,{'sound quality': 3},3,False,False,False,False,False,sound quality[+3]
excellent product .,the player 's software is very easy to use and very good .,{'software': 3},3,False,False,False,False,False,software[+3]
excellent product .,"compared to musicmatch , the software has a better filing system and easier to use .",{'software': 2},2,False,False,False,False,False,software[+2]
excellent product .,"to keep it short , this is cheaper , and in my opinion a better choice than an ipod .",{'player': 2},2,False,True,False,False,False,player[+2][p]
difficulties with tags .,"if you purchase this product , definitely rip your songs through windows media player .",{},0,False,False,False,False,False,
difficulties with tags .,"otherwise , you 'll have to mess around a lot with filenames inside the ( decent ) nomad explorer , which is not fun at all .",{},0,False,False,False,False,False,
difficulties with tags .,this thing seriously is a good player though .,{'player': 3},3,False,False,False,False,False,player[+3]
another electronics fan .,summary,{},0,False,False,False,False,False,
another electronics fan .,overall i like the unit .,{'unit': 2},2,False,False,False,False,False,unit[+2]
another electronics fan .,i gave it only 3 stars due to the fact that the 1st one broke when i dropped it from a fairly short distance ( less than 2 ft ) .,{'player': -2},-2,False,True,False,False,False,player[-2][p]
another electronics fan .,if it were not for that i would have given it 4 .,{},0,False,False,False,False,False,
another electronics fan .,pros :,{},0,False,False,False,False,False,
another electronics fan .,1 ) price / gb of storage,{'price': 2},2,False,False,False,False,False,price[+2]
another electronics fan .,2 ) storage capacity,{'storage': 2},2,False,False,False,False,False,storage[+2]
another electronics fan .,3 ) user replaceable battery,{'battery': 2},2,False,False,False,False,False,battery[+2]
another electronics fan .,cons :,{},0,False,False,False,False,False,
another electronics fan .,1 ) fragile ( i broke the 1st one within 10 days ),{'construction': -2},-2,True,False,False,False,False,construction[-2][u]
another electronics fan .,2 ) scroll button / switch,{'scroll': -2},-2,False,False,False,False,False,scroll[-2]
another electronics fan .,3 ) the case hides the display - you have to open it to see what you are doing .,{'case': -2},-2,False,False,False,False,False,case[-2]
another electronics fan .,features that would have been nice :,{},0,False,False,False,False,False,
another electronics fan .,1 ) fm receiver - some models out there have this .,{},0,False,False,False,False,False,
another electronics fan .,2 ) fm transmitter - so you can place the unit in your car and listen to the unit through your car stereo .,{},0,False,False,False,False,False,
another electronics fan .,they sell an adapter unit to use with your car 's cassette deck .,{},0,False,False,False,False,False,
another electronics fan .,but who wants the wires involved .,{},0,False,False,False,False,False,
another electronics fan .,a short range fm transmitter would be much nicer .,{},0,False,False,False,False,False,
another electronics fan .,i believe the napster mp3 player has this feature .,{},0,False,False,False,False,False,
another electronics fan .,details :,{},0,False,False,False,False,False,
another electronics fan .,do n't drop this unit :,{},0,False,False,False,False,False,
another electronics fan .,i 've had the player for about a month now .,{},0,False,False,False,False,False,
another electronics fan .,overall i like it .,{'player': 2},2,False,True,False,False,False,player[+2][p]
another electronics fan .,as mentioned above i broke the player within the 1st 10 days .,{},0,False,False,False,False,False,
another electronics fan .,i was sitting on a train and it fell off my lap and broke .,{},0,False,False,False,False,False,
another electronics fan .,i think it fell right on the earphone plug when it fell ( murphy strikes again ) .,{},0,False,False,False,False,False,
another electronics fan .,i was able to return it to the retailer where i bought it and got a replacement .,{},0,False,False,False,False,False,
another electronics fan .,if you are going to need a player that is rugged this may not be the one for you .,{},0,False,False,False,False,False,
another electronics fan .,i purchased the extended warranty ( something i almost never do ) when i returned the unit to get the replacement .,{},0,False,False,False,False,False,
another electronics fan .,updating the unit 's firmware :,{},0,False,False,False,False,False,
another electronics fan .,when i first purchased the unit i downloaded the firmware update that was available on their website .,{},0,False,False,False,False,False,
another electronics fan .,the upgrade went smoothly and was easy to do if you can follow directions .,{},0,False,False,False,False,False,
another electronics fan .,i would recommend doing the upgrade to be sure you have the best chance at trouble free operation .,{},0,False,False,False,False,False,
another electronics fan .,storage :,{},0,False,False,False,False,False,
another electronics fan .,the storage capacity is great .,{'storage': 2},2,False,False,False,False,False,storage[+2]
another electronics fan .,i do n't think i will ever use the full 30gb .,{},0,False,False,False,False,False,
another electronics fan .,i currently have ~ 1100 songs encoded mostly at 196 kpbs and i have n't even used 10gb of storage yet .,{},0,False,False,False,False,False,
another electronics fan .,i 'm starting to listen to cd 's that i have n't listened to in years now that i have them all handy in one place .,{},0,False,False,False,False,False,
another electronics fan .,"for those out there that are not familiar with mp3 encoding , you can encode your cd 's at varying quality levels .",{},0,False,False,False,False,False,
another electronics fan .,typically people use 96kbs to 320 kps.,{},0,False,False,False,False,False,
another electronics fan .,the higher the number the better the quality ( less data compression is used ) and the larger the file size .,{},0,False,False,False,False,False,
another electronics fan .,if you decide to encode at 320 you will fit less on this device than someone who encodes at 128kps .,{},0,False,False,False,False,False,
another electronics fan .,you should consider this when deciding what bit rate you want to use and how much you want to put on the player .,{},0,False,False,False,False,False,
another electronics fan .,"if you 're someone who wants to put 10,000 songs on this thing you may want to encode at the lower end ( typically 128 is considered close to cd quality ).",{},0,False,False,False,False,False,
another electronics fan .,price :,{},0,False,False,False,False,False,
another electronics fan .,the price compared to the ipod is great .,{'price': 2},2,False,False,False,False,False,price[+2]
another electronics fan .,"price , along with the replaceable battery ( which i understand apple charges a small fortune to replace - as well as the hassle of returning it ) were the two main factors on why i picked the nomad .","{'price': 2, ',battery': 2}",4,False,False,False,False,False,"price[+2],battery[+2]"
another electronics fan .,one word of caution with regards to using the nomad with itunes .,{},0,False,False,False,False,False,
another electronics fan .,i discovered this weekend that itunes does not sell mp3 's in the mp3 format .,{},0,False,False,False,False,False,
another electronics fan .,it using something called ac3 ( at least the trial song i purchased was in this format ) which is not a compatible format for the nomad .,{},0,False,False,False,False,False,
another electronics fan .,i have n't figured out if this is the case for all the songs on itunes .,{},0,False,False,False,False,False,
another electronics fan .,but for now it appears that this player does n't play well with itunes .,{'itunes': -2},-2,False,False,False,False,False,itunes[-2]
another electronics fan .,scroll bar :,{},0,False,False,False,False,False,
another electronics fan .,the scroll bar is a bit of a pain .,{'scroll': -2},-2,False,False,False,False,False,scroll[-2]
another electronics fan .,sometimes you skip past things or have to press it twice to select items .,{},0,False,False,False,False,False,
another electronics fan .,"it 's not the end of the world , but a better design sure would be nice .",{},0,False,False,False,False,False,
another electronics fan .,software :,{},0,False,False,False,False,False,
another electronics fan .,i 've had no problems with the software .,{'software': 2},2,False,False,False,False,False,software[+2]
another electronics fan .,i found it intuitive to use ( i did n't read any documentation for it and was using it successfully within a few minutes ) .,{'software': 2},2,False,True,False,False,False,software[+2][p]
another electronics fan .,the software will convert your cd 's to mp3 and put them on the player as well as your hard disk if you want it to .,{},0,False,False,False,False,False,
another electronics fan .,my 2.6 mhz pentium 4 with usb 2.0 was able to perform the task pretty quickly ( i would estimate ~ 5 - 8 minutes per cd ).,{},0,False,False,False,False,False,
another electronics fan .,through the software you can classify songs in genres .,{},0,False,False,False,False,False,
another electronics fan .,"this is a nice feature ( i.e. it 's early in the morning and you rather listen to "" easy listening "" rather than "" heavy metal "" - no problem .",{'software': 2},2,False,True,False,False,False,software[+2][p]
another electronics fan .,the software comes with plenty of defaults genres .,{'software': 2},2,False,False,False,False,False,software[+2]
another electronics fan .,you can also create your own if you do n't like their classifications .,{},0,False,False,False,False,False,
another electronics fan .,you can edit the genres once the songs are on the play if you decide to re-classify things later .,{},0,False,False,False,False,False,
another electronics fan .,this can be done on a song by song basis or in mass .,{},0,False,False,False,False,False,
another electronics fan .,"in addition , you can create play lists where you can create the equivalent to a compilation cd right on your player .",{},0,False,False,False,False,False,
another electronics fan .,this is pretty cool .,{},0,False,False,False,False,False,
another electronics fan .,sound :,{},0,False,False,False,False,False,
another electronics fan .,the sound from the player is ok .,{'sound': 1},1,False,False,False,False,False,sound[+1]
another electronics fan .,i was a little disappointed in the low end .,{'sound': -1},-1,False,False,False,False,False,sound[-1]
another electronics fan .,i did buy separate headphones as other have recommended .,{},0,False,False,False,False,False,
another electronics fan .,i was able to improve things a bit by using the units equalizer and boosting the base .,{},0,False,False,False,False,False,
another electronics fan .,the sound level is also not as high as i would have expected .,{'sound': -2},-2,False,False,False,False,False,sound[-2]
another electronics fan .,"it 's probably good for the health of your ears , however i consistently play it near the high end of the volume range ( and my hearing is fine ).",{},0,False,False,False,False,False,
searching for dennis !,"wow , dennis sure is great !",{},0,False,False,False,False,False,
searching for dennis !,"slowly yet surely my unit engorged as i read my own review , similar to when i look in the mirror .",{},0,False,False,False,False,False,
searching for dennis !,"this thing is great , i like to use it to pick up tough stains on my countertop and also to listen to my old 8-track records .",{'this thing': 3},3,False,False,False,False,False,this thing[+3]
searching for dennis !,"sometimes when i get really lonely , i like to put on some kenny g and light some candles , and while this does n't help , i am a capitalist pig and like buying things too , nah mean ! ?",{},0,False,False,False,False,False,
searching for dennis !,"i did have some problems figuring out how to turn the unit on , but creative did a good job with this , as they had a clearly labled "" on "" button that i found when i left my cellar for the first time in years .",{},0,False,False,False,False,False,
searching for dennis !,there was very little light in there .,{},0,False,False,False,False,False,
searching for dennis !,"anyway , im gon na go find dennis now , have a nice day ! ! !",{},0,False,False,False,False,False,
"it is ok , but .. .",i got my zen xtra a little bit more then a week ago .,{},0,False,False,False,False,False,
"it is ok , but .. .",it was not my first choice .,{},0,False,False,False,False,False,
"it is ok , but .. .",i have done a lot of research before i decided to buy the nomad zen xtra .,{},0,False,False,False,False,False,
"it is ok , but .. .","one good thing , it is 40 gb of disk space ( well , it is 38 gb in reality ) .",{'storage': 2},2,False,False,False,False,False,storage[+2]
"it is ok , but .. .",for the price and features it is really good .,"{'price': 3, ',feature': 3}",6,False,False,False,False,False,"price[+3],feature[+3]"
"it is ok , but .. .","one thing , before buying this player i have called the creative tech. support and asked them if i can navigate by folders beside artist / album and answer was yes .",{},0,False,False,False,False,False,
"it is ok , but .. .",sure enough there is no such ability .,{},0,False,False,False,False,False,
"it is ok , but .. .","not sure , if customer rep. did not know the product exactly , it is still new or they just give an anser which users would like to hear .",{},0,False,False,False,False,False,
"it is ok , but .. .","in any case , navigation by artist / album is ok however i miss an ability to navigate by folders .",{'navigation': -2},-2,False,False,False,False,False,navigation[-2]
"it is ok , but .. .","you even can not navigate by genre / artist / album since under genre you get just all tracks in that genre , no other division .",{'navigation': -2},-2,False,False,False,False,False,navigation[-2]
"it is ok , but .. .","creative is talking about updating it via firmware , however after following some while the descussion groups for nomad players , looks like creative represents mostly bug fixes in their firmware updates , not too much of new features .",{},0,False,False,False,False,False,
"it is ok , but .. .","the software , which comes with player is not good at all .",{'software': -2},-2,False,False,False,False,False,software[-2]
"it is ok , but .. .",i did not managed to make creative nomad explorer to work .,{'nomad explorer': -2},-2,False,False,False,False,False,nomad explorer[-2]
"it is ok , but .. .",after installing it and trying to make it working for 30 minutes i went and bought notmad .,{},0,False,False,False,False,False,
"it is ok , but .. .",notmad worked right away after install and it is what i would like to see from the product .,{},0,False,False,False,False,False,
"it is ok , but .. .","transfer files is easy using notmad , however again , would be great if nomad supported folders like iriver , rca lyra and some other .",{},0,False,False,False,False,False,
"it is ok , but .. .",often i fill i need to have better organization for the library and there is not enought of variables .,{},0,False,False,False,False,False,
"it is ok , but .. .","artist , album and genre are only mp3 tags which are supported buy this player , and if you have 100 artists would be good to have another subcategory .",{},0,False,False,False,False,False,
"it is ok , but .. .","after all those players have 40-60 gb of hard drive , so better organization is required .",{},0,False,False,False,False,False,
"it is ok , but .. .","the bottom line , i 'll still watch the progress of iriver hdd players and if they produce 40 gb player i 'll will sell my nomad and buy iriver .",{},0,False,False,False,False,False,
"the bundled software blows , yes ... ... but i heard of notmad explorer ( http://redchairsoftware.com) from the creative tech support people .","i downloaded the trial version , and after less than 10 minutes of using it , decided it was well worth the price .",{},0,False,False,False,False,False,
"the bundled software blows , yes ... ... but i heard of notmad explorer ( http://redchairsoftware.com) from the creative tech support people .","so yes , as with all software bundled with creative products , it was useless and ugly .",{'software': -3},-3,False,False,False,False,False,software[-3]
"the bundled software blows , yes ... ... but i heard of notmad explorer ( http://redchairsoftware.com) from the creative tech support people .","for once , though , this 3rd party software is excellent .",{},0,False,False,False,False,False,
"the bundled software blows , yes ... ... but i heard of notmad explorer ( http://redchairsoftware.com) from the creative tech support people .",dont let the bad reviews of the software change your mind .,{},0,False,False,False,False,False,
"the bundled software blows , yes ... ... but i heard of notmad explorer ( http://redchairsoftware.com) from the creative tech support people .",zens rule .,{},0,False,False,False,False,False,
unmatched quality and beyond cool .,originally i wanted the ipod .,{},0,False,False,False,False,False,
unmatched quality and beyond cool .,most people probably wanted the ipod before realizing that a vast array of full-featured viable alternatives exist .,{},0,False,False,False,False,False,
unmatched quality and beyond cool .,"i like the way apple is innovative , but let 's face it - they can 't be the only one with an idea to enclose a 2.5 "" hd within an aluminum case in a stylish package for long , especially after the buzz is out of their little techie pod .",{},0,False,False,False,False,False,
unmatched quality and beyond cool .,"the 30gb zen xtra rocks my socks , spills my beer , but does n't wash my car .",{'zen': 3},3,False,False,False,False,False,zen[+3]
unmatched quality and beyond cool .,so what ?,{},0,False,False,False,False,False,
unmatched quality and beyond cool .,i can do that myself .,{},0,False,False,False,False,False,
unmatched quality and beyond cool .,"longer battery life , greater accessibility to online music services , and pc compatibility are the sensibilities .","{'battery life': 2, ',online music service': 2, ',pc compatibility': 2}",6,False,False,False,False,False,"battery life[+2],online music service[+2],pc compatibility[+2]"
unmatched quality and beyond cool .,"the visceral teases include the case , the sound quality , and the capacity .",{},0,False,False,False,False,False,
unmatched quality and beyond cool .,"i have n't checked the resilience of my xtra yet , and do n't plan to .",{},0,False,False,False,False,False,
unmatched quality and beyond cool .,"however , if anyone has participated in violent or extreme sports while using their zen , please share your experiences .",{},0,False,False,False,False,False,
unmatched quality and beyond cool .,i 'm considering using mine as a distraction to winter boredom in the paintball fields .,{},0,False,False,False,False,False,
unmatched quality and beyond cool .,it can get pretty lonely out there .,{},0,False,False,False,False,False,
creative thinking .,i just purchased this player and i have to say that i love it .,{'player': 3},3,False,False,False,False,False,player[+3]
creative thinking .,"the sound is excellent , the battery life is excellent , the fact that the battery is replacable is excellent , and finally the price , $ 200 cheaper than the 40gb ipod , is excellent .","{'sound': 2, ',battery life': 2, ',price': 2}",6,True,False,False,False,False,"sound[+2],battery life[+2],price[+2][u]"
creative thinking .,"the only thing the ipod has over the nomad is the style , size , and ease of use .",{},0,False,False,False,False,False,
creative thinking .,"the nomad is not ugly , it is not that big , it comfortably fits in my pocket , or heavy , and the controls are not hard to get used to .","{'style': 1, ',size': 1, '[u],control': 1}",3,True,False,False,False,False,"style[+1],size[+1][u],control[+1]"
creative thinking .,"so far i have no complaints and i recommend this to anyone who wants quality over appearance , also anyone who wants a harddrive based mp3 player and wants to pay next to nothing .",{'player': 2},2,False,True,False,False,False,player[+2][p]
creative thinking .,"i only have one question , when i add tracks to my nomad , via nomad explorer , they are automatically put in alphebetical order , rather than album order .",{},0,False,False,False,False,False,
creative thinking .,"is this possible to fix , if so how , if not does notmad explorer from red chair software do this ?",{},0,False,False,False,False,False,
creative thinking .,i would like album order for my live albums and was just wondering .,{},0,False,False,False,False,False,
creative thinking .,"thank you very much , and go out and get yourself a nomad !",{},0,False,False,False,False,False,
got to get an ipod !,wow .. .,{},0,False,False,False,False,False,
got to get an ipod !,this thing is trash .,{'player': -3},-3,False,True,False,False,False,player[-3][p]
got to get an ipod !,want the laundry list of reasons why ?,{},0,False,False,False,False,False,
got to get an ipod !,of course you do !,{},0,False,False,False,False,False,
got to get an ipod !,"a ) feel cheap -- the plastic is feels like it would break very easily , and it definately wouldnt survive a drop",{'construction': -3},-3,True,False,False,False,False,construction[-3][u]
got to get an ipod !,b ) the screen is hard to read -- the cover hides it an already annoying poorly lit display,{'screen': -3},-3,False,False,False,False,False,screen[-3]
got to get an ipod !,c ) the scroll bar is a travesty -- enough said,{'scroll': -2},-2,False,False,False,False,False,scroll[-2]
got to get an ipod !,"d ) software is another great misfortune -- hard to operate , crashes frequently , screwed my music library up , doesnt work with mp4s , the list goes on and on",{'software': -3},-3,False,False,False,False,False,software[-3]
got to get an ipod !,e ) the case is too small -- it took me like a half hour just to get this monstrosity to fit in its cage,{'case': -2},-2,False,False,False,False,False,case[-2]
got to get an ipod !,"f ) it doesnt look pretty -- spending this kind of cash , you want something that has the asthetics bit down , of course",{'look': -2},-2,False,False,False,False,False,look[-2]
got to get an ipod !,so .. .,{},0,False,False,False,False,False,
got to get an ipod !,"im taking mine back tomorrow morning , and getting a nice shiny new ipod instead .",{},0,False,False,False,False,False,
got to get an ipod !,"do n't waste your time , engery , resources on this thing , just spend a little more for a far more functional ipod .",{},0,False,False,False,False,False,
do n't buy it .,i bought the zen xtra 30g as a gift .,{},0,False,False,False,False,False,
do n't buy it .,what a disappointment .,{},0,False,False,False,False,False,
do n't buy it .,the software failed repeatedly .,{'software': -3},-3,False,False,False,False,False,software[-3]
do n't buy it .,i could n't load more than one song before the software crashed .,{},0,False,False,False,False,False,
do n't buy it .,creative labs customer support website is useless .,{'customer support website': -3},-3,False,False,False,False,False,customer support website[-3]
do n't buy it .,software downloads on the site crashed my pc .,{'software': -2},-2,False,False,False,False,False,software[-2]
do n't buy it .,creative tech support operators work 9-6 p.m. weekdays - as if i had time during work hours to spend time on this .,{},0,False,False,False,False,False,
do n't buy it .,do n't buy this thing .,{},0,False,False,False,False,False,
great mp3 player .,i just bought this player today and i already love it .,{'player': 3},3,False,False,False,False,False,player[+3]
great mp3 player .,it has a few inconveniences : one is that the songs do not automatically play one after another like on a cd .,{'play': -1},-1,False,False,False,False,False,play[-1]
great mp3 player .,"another irriation is that if you hold the scroll button down for too long , it keeps going past the song you may have wanted to stop on .",{'scroll': -2},-2,False,False,False,False,False,scroll[-2]
great mp3 player .,"otherwise , this player is awesome !",{'player': 3},3,False,False,False,False,False,player[+3]
great mp3 player .,it has a clear blue light that allows you to see everything on the screen easily .,{'screen': 2},2,False,False,False,False,False,screen[+2]
great mp3 player .,"the volume range is great , so you can blast it if you want .",{'volume range': 2},2,False,False,False,False,False,volume range[+2]
great mp3 player .,"overall , this player is awesome and i definately recommend it .",{'player': 3},3,False,False,False,False,False,player[+3]
perfect purchase .,i received this item for christmas and it has met and exceeded all my standards .,{'this item': 3},3,False,True,False,False,False,this item[+3][p]
perfect purchase .,"naturally i did quite a bit of review before purchasing ( i recomend www.nomadness.net ) , and price-wise zens are unbeatable .",{'price': 2},2,False,False,False,False,False,price[+2]
perfect purchase .,"compared to other leading hdd mp3 players , the value per gb is the tops .",{'value': 3},3,False,False,False,False,False,value[+3]
perfect purchase .,- price : see above .,{},0,False,False,False,False,False,
perfect purchase .,"- sound quality : excellent , everything you would expect from this company .",{'sound quality': 2},2,False,False,False,False,False,sound quality[+2]
perfect purchase .,- the unit is easy to use and intuitive .,{'use': 1},1,True,False,False,False,False,use[+1][u]
perfect purchase .,it took me about 5 minutes before i had mastered the controls .,{},0,False,False,False,False,False,
perfect purchase .,- uploading music is quick and easy .,{'uploading': 2},2,False,False,False,False,False,uploading[+2]
perfect purchase .,"although the supplied software can be annoying at times , on whole it is excellent .",{'software': 2},2,False,False,False,False,False,software[+2]
perfect purchase .,"i have uploaded about 3,000 songs now with very minimal difficulty . ( it 's fast too ! )",{},0,False,False,False,False,False,
perfect purchase .,"btw , be sure to have your mp3 tags labled correctly , as this will ensure a great organization .",{},0,False,False,False,False,False,
perfect purchase .,"- the unit itself its well structured , with just the buttons you need and none you do n't .","{'player': 2, '[p],button': 2}",4,False,True,False,False,False,"player[+2][p],button[+2]"
perfect purchase .,"as often mentioned , the scroll tab is average , however , not difficult to use or horrible .",{'scroll': 1},1,False,False,False,False,False,scroll[+1]
perfect purchase .,"structurally , everything is secure and it wo n't fall apart on you .",{},0,False,False,False,False,False,
perfect purchase .,"the screen is large , defined , and easy to read , and the silver unit is naturally cool .",{'screen': 2},2,False,False,False,False,False,screen[+2]
perfect purchase .,"there are lots of interesting features included such as eax , and customization .",{'feature': 1},1,False,False,False,False,False,feature[+1]
perfect purchase .,"- the replacable battery is great since once it eventually wears out ( as all lithium batteries do ) , you will be able to buy another easily .",{'battery': 2},2,False,False,False,False,False,battery[+2]
perfect purchase .,ipod users have to send theirs back and pay $ 100 for a replacement .,{},0,False,False,False,False,False,
perfect purchase .,"also , the nomad 's 14 hours of battery life versus 8 is handy .",{'battery life': 2},2,False,False,False,False,False,battery life[+2]
perfect purchase .,"- equipment included is average , but that is n't a big deal since thats not what you are buying it for .",{'equipment': 1},1,False,False,False,False,False,equipment[+1]
perfect purchase .,"the case is strong and stylish , but unfortunately lacks a window ( now a big deal ) .",{'case': -1},-1,False,False,False,False,False,case[-1]
perfect purchase .,"the headphone earbuds are average , so just use your regular pair instead .",{'headphone': 1},1,False,False,False,False,False,headphone[+1]
perfect purchase .,conclusion :,{},0,False,False,False,False,False,
perfect purchase .,this player is an ideal purchase .,{'player': 3},3,False,False,False,False,False,player[+3]
perfect purchase .,"there is n't need to get in details again , but just remember it rocks because : price , sound , ease of use , and features .",{},0,False,False,False,False,False,
perfect purchase .,"i would recogmend this player to anyone i know , and you will not be dissapointed .",{},0,False,False,False,False,False,
impressive with few flaws .,the nomad jukebox zen xtra is a very good mp3 player but the software is it gets hurt .,"{'player': 3, ',software': -2}",1,False,False,False,False,False,"player[+3],software[-2]"
impressive with few flaws .,i have no problem using the player itself and i feel it is a very good player .,{'player': 3},3,False,False,False,False,False,player[+3]
impressive with few flaws .,on my main computer the software did not work right .,{'software': -2},-2,False,False,False,False,False,software[-2]
impressive with few flaws .,i had to sit on the phone with customer support for 2 hours and they did not help at all .,{'customer support': -2},-2,False,False,False,False,False,customer support[-2]
impressive with few flaws .,i eventually gave up with customer support and worked on fixing the problem myself .,{},0,False,False,False,False,False,
impressive with few flaws .,i have the software working fine now and the mp3 player is fantastic .,{'player': 3},3,False,False,False,False,False,player[+3]
impressive with few flaws .,"it seems that depending on the system the software might not work or might work , because it works on all the other computers i have .",{},0,False,False,False,False,False,
impressive with few flaws .,so once i worked out the problem with the software this mp3 player is worth the money it cost .,{'player': 2},2,False,False,False,False,False,player[+2]
awesome .,i 'm very pleased with my zx so here 's a quick review .,{'zx': 3},3,False,True,False,False,False,zx[+3][p]
awesome .,first there 's the unit itself .,{},0,False,False,False,False,False,
awesome .,"it is small overall , bigger than the ipod , but keep in mind that this is because different , less expensive but not necessarily inferior technology is used in the zx .",{'size': 1},1,True,False,False,False,False,size[+1][u]
awesome .,"the zx boasts superior sound quality than the ipod , however it compromises a bit of the unit 's size in doing so .",{'sound quality': 3},3,False,False,False,False,False,sound quality[+3]
awesome .,"the lcd is larger than the previous model , the nx , and has a bright blue backlight which illuminates the screen more successfully than the nx 's green backlight did .",{'lcd': 2},2,False,False,False,False,False,lcd[+2]
awesome .,"the scroll wheel is easy to use and works great for me , however many have complained that the wheel is cumbersome and difficult to operate .",{'scroll wheel': 2},2,False,False,False,False,False,scroll wheel[+2]
awesome .,the sound is excellent as one would suspect from a creative product .,{'sound': 2},2,False,False,False,False,False,sound[+2]
awesome .,"the included eax support is useful at times , especially when you listen to a variety of genres , as it will adjust the equalizer for you which can be a big hassle .",{'eax': 2},2,False,False,False,False,False,eax[+2]
awesome .,"the environmental audio , however , is almost completely useless and has made most of my songs sound worse than without it ( i encode my songs at 192-256 kbps without variable bit rates . )",{'enviromental audio': -3},-3,False,False,False,False,False,enviromental audio[-3]
awesome .,"the signal to noise ratio ( the ratio of detectable , useful data to unusable garbage in , say , a radio wave ; a larger stn ratio is better ) is nice and high at 98 decibles , and it should be noted that apple refuses to release the stn ratio of any of the ipods .",{'signal to noise ratio': 2},2,False,False,False,False,False,signal to noise ratio[+2]
awesome .,the software has n't been a hassle for me at all .,{'software': 2},2,False,False,False,False,False,software[+2]
awesome .,i ignored the instruction booklet ( as i do with any product ) and figured out how to organize separate playlists within minutes .,{},0,False,False,False,False,False,
awesome .,"my sister was able to figure it out on her own as well , and she is of average computer competence .",{},0,False,False,False,False,False,
awesome .,"the less computer-saavy might find apple 's software a bit friendlier , though ( i use it at a friend 's house and it does do a lot more for you . )",{},0,False,False,False,False,False,
awesome .,"lastly , the price is fantastic :",{'price': 3},3,False,False,False,False,False,price[+3]
awesome .,"i spent $ 269 for my 30gb zx , compared to the $ 299 for a 10gb ipod and the also expensive iriver ihp-120 .",{},0,False,False,False,False,False,
awesome .,"for prospective buyers , i would warn of the following : 1 ) purchase a better pair of headphones as soon as possible , as earbuds sound terrible and are terribly uncomfortable ( this applies to earbuds in general , ) and 2 ) make sure that your mp3s have id3 tags on them , that when when they are loaded into the playlist they will automatically sort themselves .",{},0,False,False,False,False,False,
awesome .,"if you want great sound quality , do n't want to spend an arm and a leg per-gigabyte , do n't mind being something of an iconoclast among many ipod users , and are willing to sacrifice a few cubic centimeters of your personal space for a large discount , then i would suggest the zen xtra for you .",{},0,False,False,False,False,False,
it 's pretty good .,read the instuctions - do not plug the zen into your computer until you have installed all the software onto your computer and rebooted it ! !,{},0,False,False,False,False,False,
it 's pretty good .,( i had no problems since i did this but there seem to be a couple of very bitter reviews further down - maybe they did not do this or maybe there are some very sad ipod owners since they all recomend it instead ) .,{},0,False,False,False,False,False,
it 's pretty good .,and have you seen the price of the ipod extras that you need .,{},0,False,False,False,False,False,
it 's pretty good .,eg 60 $ for a plastic box to hold 4 aaa batteries to increase the use time past 6-8 hrs ( reviewers figures ),{},0,False,False,False,False,False,
it 's pretty good .,i uploaded the drivers and new software in 15 minutes - no crashes or problems .,{'software': 2},2,False,False,False,False,False,software[+2]
it 's pretty good .,transferred the zens new software onto it in about 10 seconds .,{},0,False,False,False,False,False,
