title,sentence,sentiment_dict,sentiment_total,[u],[p],[s],[cc],[cs],annotations
within its limitations,"i am stunned and amazed at the quality of the raw images i am getting from this g3 ( in conjunction with my professional flash system ) , and can easily put up with the cameras limitations , because ive never seen anything better within its resolution limits .",{'raw image': 3},3,False,False,False,False,False,raw image[+3]
knock your socks off great,"i 've had this for 3 months now , and i am pleased with my decision .",{'camera': 2},2,False,True,False,False,False,camera[+2][p]
knock your socks off great,this is the perfect camera for a photo hobbiest who wants to have easy point and shoot ability as well .,{'camera': 3},3,False,False,False,False,False,camera[+3]
knock your socks off great,my girlfriend loved using this camera so much as a point and shoot that i had to pry it out of her hands most of the time .,{},0,False,False,False,False,False,
knock your socks off great,"battery life , the drawback to most digital cameras , to quote k. reeves .",{'battery life': 1},1,False,False,False,False,False,battery life[+1]
knock your socks off great,whoa .,{},0,False,False,False,False,False,
knock your socks off great,"manual functionality is excellent , downloading pictures is quick and a breeze , and the quality is astounding .","{'manual function': 2, ',picture quality': 3}",5,False,False,False,False,False,"manual function[+2],picture quality[+3]"
knock your socks off great,"i did a good month 's worth of research before buying this over other similar priced digital cameras , and this is the best buy for the buck .",{},0,False,False,False,False,False,
knock your socks off great,"not perfect ( yes , the viewfinder can get obstructed in instances.but the lcd works well enough in those instances ) , not the cheapest 4.0 mp , but the best 4.0 mp .","{'viewfinder': -1, ',lcd': 2, ',camera': 3}",4,False,False,False,False,False,"viewfinder[-1],lcd[+2],camera[+3]"
knock your socks off great,"if you do n't believe me on that , check the consumer reports review as well as the many digital camera review sites out there .",{},0,False,False,False,False,False,
knock your socks off great,"or save time and just do it , you wo n't regret it .",{},0,False,False,False,False,False,
great digital camera,"after reading the very positive review of this camera in a leading consumer magazine , i decided to head here , to amazon , to read through the online reviews .",{},0,False,False,False,False,False,
great digital camera,"the objections of the naysayers almost caused me to purchase a different camera , but , in the end , i figured i 'd give the g3 a try .",{},0,False,False,False,False,False,
great digital camera,i 'm very glad i did .,{},0,False,False,False,False,False,
great digital camera,the service from the supplier was exceptional .,{'service': 3},3,False,False,False,False,False,service[+3]
great digital camera,the camera arrived on time and in perfect condition .,{},0,False,False,False,False,False,
great digital camera,"having used it for more than a month , i can say that it consistently produces topnotch photos .",{'photo': 3},3,False,False,False,False,False,photo[+3]
great digital camera,"recently , i attended a "" flyball "" competition",{},0,False,False,False,False,False,
great digital camera,-- an event that involves dogs running and jumping hurdles .,{},0,False,False,False,False,False,
great digital camera,"by cocking the shutter to the halfway position and getting the settings ready to shoot , i was able to produce excellent stopaction photos -- contrary to what other reviewers experienced .",{'photo': 3},3,False,False,False,False,False,photo[+3]
great digital camera,"the camera is a dream to operate in automode , but also gives tremendous flexibility in aperture priority , shutter priority , and manual modes .","{'automode': 2, ',manual mode': 2}",4,False,False,False,False,False,"automode[+2],manual mode[+2]"
great digital camera,in the coastal redwood forests i was able to use these additional features along with the macro-focussing option to shoot wonderful close-up photos of the trilliums and other flowers in bloom .,{},0,False,False,False,False,False,
great digital camera,about the only legitimate criticsm from the online reviews is that fact that the lens really does obstruct the viewfinder .,{'viewfinder': -2},-2,False,False,False,False,False,viewfinder[-2]
great digital camera,this effect is increased when one buys and uses a telephoto doubler .,{},0,False,False,False,False,False,
great digital camera,but who cares ?,{},0,False,False,False,False,False,
great digital camera,i always shoot using the lcd panel .,{},0,False,False,False,False,False,
great digital camera,i can 't write enough positive things about this great little camera !,{'camera': 3},3,False,False,False,False,False,camera[+3]
canon never ceases to amaze,"being a great fan of the g2 i set out with g3 with a somewhat negative expectation , difficult as it is to improve drastically on something already as ' perfect ' as the powershot g2 .",{},0,False,False,False,False,False,
canon never ceases to amaze,but canon never fails to amaze .,{'canon': 3},3,False,False,False,False,False,canon[+3]
canon never ceases to amaze,some of the great gains over g2 --,{},0,False,False,False,False,False,
canon never ceases to amaze,1 . the ability to selectively switch to raw format during record review gives you incredible more post-processing flexibility .,{'raw format': 2},2,False,False,False,False,False,raw format[+2]
canon never ceases to amaze,"2 . battery life is over 4.5 hours , compared to about 2.5 hours for the g2 or the 2 hours for most nikons .",{'battery life': 1},1,False,False,False,False,False,battery life[+1]
canon never ceases to amaze,3 . the remote capture and fileviewer software bundled for photo capture is mind-blowing .,{'software': 2},2,False,False,False,False,False,software[+2]
canon never ceases to amaze,"looks sort of like picasa software ( google it if you dont know ) in the interface and is as easy to install and operate as g2 's , but more intuitive .",{},0,False,False,False,False,False,
canon never ceases to amaze,"4 . the shape of this device is a little squarer , without losing the weight which means better balance and less shaking while clicking .",{'shape': 1},1,False,False,False,False,False,shape[+1]
canon never ceases to amaze,a big plus in my book .,{},0,False,False,False,False,False,
canon never ceases to amaze,"5 . the 1/200 sec , f5.6 + nd filter for highly exposed ( or very brightly lit ) environments .",{},0,False,False,False,False,False,
canon never ceases to amaze,the light auto-correction is awesome .,{'light auto correction': 2},2,False,False,False,False,False,light auto correction[+2]
canon never ceases to amaze,you could take a picture of a stone glinting in the sun and still avoid the shining glaze and get the contours right .,{'picture': 2},2,False,False,False,False,False,picture[+2]
canon never ceases to amaze,"6 . the g2 's "" color effect "" exposure mode has now been removed , the replacement is a selectable "" effect func "" menu option available in all exposure modes .",{},0,False,False,False,False,False,
canon never ceases to amaze,"there are six default settings ( off , vivid , sepia , neutral , low sharpening , b & w ) as well as a ' custom effect ' that allows you to control sharpening , contrast and saturation .",{},0,False,False,False,False,False,
canon never ceases to amaze,7 . a new photostich software for stiching your pics into a panoramic view .,{},0,False,False,False,False,False,
canon never ceases to amaze,i can of course buy such a tool off the shelves separately but helps if it comes with my camera .,{},0,False,False,False,False,False,
canon never ceases to amaze,"( looks quite neat too suggesting that canon may have , er , canonized it a bit ).",{},0,False,False,False,False,False,
canon never ceases to amaze,"8 . perhaps inspired by the canon 's factory white-correction settings ( which were found lacking and had to be altered by a user before the white edges from buildings etc could be cleaned out ) , the g3 has much sharper white offsets .",{'white offset': 2},2,False,False,False,False,False,white offset[+2]
canon never ceases to amaze,"in english , this means that even straight out of the box , you 'll be amazed at the pics you end up taking .",{},0,False,False,False,False,False,
canon never ceases to amaze,"9 . in dim lit environs the g2 could easily outperform any other camera , and thankfully g3 maintains this rep .",{},0,False,False,False,False,False,
canon never ceases to amaze,personally i believe it even outperforms the g2 in terms of less haze and astonishingly real colors .,{},0,False,False,False,False,False,
canon never ceases to amaze,"overall , the g3 delivers what must be considered the best image quality of any current > 4 megapixel digicams , from a detail , tonal balance and color response point of view .",{'g3': 3},3,False,False,False,False,False,g3[+3]
canon never ceases to amaze,there 's really very little about g3 images to criticize .,{},0,False,False,False,False,False,
canon never ceases to amaze,short of the eos range from canon or the d100s from nikon ( both slrs ) .,{},0,False,False,False,False,False,
canon never ceases to amaze,this is quite simply the best you can ask for .,{'camera': 3},3,False,True,False,False,False,camera[+3][p]
love the g2,i love my g2 so thought i would upgrade .,{},0,False,False,False,False,False,
love the g2,big mistake .,{},0,False,False,False,False,False,
love the g2,the g3 had problems focusing in low light and would not take the picture when the shutter was pressed but after the shutter had been released a few seconds .,{'low light focus': -2},-2,False,False,False,False,False,low light focus[-2]
love the g2,got way too many blurry pictures .,{'picture': -3},-3,False,False,False,False,False,picture[-3]
love the g2,i have returned the g3 ( actually i tried two of them ) and have my g2 !,{},0,False,False,False,False,False,
awesome pro-sumer camera,"when shopping for digital cameras i looked at the nikon cp5700 , olympus c5050 , nikon cp5000 , and the canon g3 .",{},0,False,False,False,False,False,
awesome pro-sumer camera,"yes , all cameras except g3 were 5mp but i was looking for a lot more than just megapixel power .",{},0,False,False,False,False,False,
awesome pro-sumer camera,"not only was i was shopping for a camera that would suit my casual and artistic photographic needs , i had to keep in mind that my fiance wanted to use this camera as well .",{},0,False,False,False,False,False,
awesome pro-sumer camera,her main focus was having a camera that is easy to understand and use .,{},0,False,False,False,False,False,
awesome pro-sumer camera,the nikon 's are great cameras .,{},0,False,False,False,False,False,
awesome pro-sumer camera,"+ they have great optics ( cp5700 has great optical zoom ) and features , not to mention take great pictures .",{},0,False,False,False,False,False,
awesome pro-sumer camera,"- the drawbacks were that they were not user friendly for the casual photographer , the lcd screen is a little too small , cp5000 does not take photos in raw format .",{},0,False,False,False,False,False,
awesome pro-sumer camera,olympus c5050 is a very solid camera with a metal body .,{},0,False,False,False,False,False,
awesome pro-sumer camera,"+ takes sharp 5mp photo 's , has great features and relatively easy to use .",{},0,False,False,False,False,False,
awesome pro-sumer camera,"- i did n't care much for the tilting lcd screen , it seemed very limited and not very usefull .",{},0,False,False,False,False,False,
awesome pro-sumer camera,photos had some artifacts and noise .,{},0,False,False,False,False,False,
awesome pro-sumer camera,my fiance just did n't like the way it felt in her hands .,{},0,False,False,False,False,False,
awesome pro-sumer camera,we also looked at the fuji fps602 .,{},0,False,False,False,False,False,
awesome pro-sumer camera,"nice camera but does n't take as sharp as pictures i thought they would , and again .",{},0,False,False,False,False,False,
awesome pro-sumer camera,fiance did n't like the feel .,{},0,False,False,False,False,False,
awesome pro-sumer camera,the canon g3 .,{},0,False,False,False,False,False,
awesome pro-sumer camera,"4mp , 4x optical zoom , takes absolutely beautiful photos with detail that challenges all of the above 5mp cameras , easy to understand and use ( has a great swivel lcd screen ) , a lot of features and add-on options , comes with great software ( not to be overlooked ) , and last but by far not least , received my fiance 's stamp of approval ( two thumbs up ! )","{'photo': 3, ', use': 3, ', software': 2}",8,False,False,False,False,False,"photo[+3], use[+3], software[+2]"
awesome pro-sumer camera,"a lot of research went into digital camera 's before i made this purchase , and hands down , the g3 had everything i needed plus more .",{},0,False,False,False,False,False,
awesome pro-sumer camera,"the other cameras were great and i 'm sure many people will beg to differ from my observations , but to each his / her own .",{},0,False,False,False,False,False,
awesome pro-sumer camera,"i have no buyers remorse with this baby , and i never will .",{},0,False,False,False,False,False,
awesome pro-sumer camera,"always remember , cameras do n't take great pictures , people do !",{},0,False,False,False,False,False,
upgraded from g2 and not looking back,the powershot g3 is a great camera .,{'camera': 2},2,False,False,False,False,False,camera[+2]
upgraded from g2 and not looking back,why ?,{},0,False,False,False,False,False,
upgraded from g2 and not looking back,because it can help a so-so photographer take spectacular photos !,{'photo': 3},3,False,False,False,False,False,photo[+3]
upgraded from g2 and not looking back,"4 megapixels is plenty for all but pros , and you will not be disappointed with the results of this camera .",{'camera': 2},2,False,False,False,False,False,camera[+2]
upgraded from g2 and not looking back,it 's slightly lighter than the g2 and packed with even more features .,{'feature': 1},1,False,False,False,False,False,feature[+1]
upgraded from g2 and not looking back,make sure you get a big compactflash card ( it comes with a 32mb ) -- the 512mb cards are pretty [ inexpensive ] here on amazon.com and can hold about 500 photos at a time !,{},0,False,False,False,False,False,
the catch,"the catch with the canon g3 camera , ( and perhaps all of digital cameras ) is that its unresponsiveness will cause you to miss precious shots .",{'unresponsiveness': -2},-2,False,False,False,False,False,unresponsiveness[-2]
the catch,"prior to the purchase , none of my digital camera friends mentioned the delay between pressing the shutter button and the camera taking the picture .",{},0,False,False,False,False,False,
the catch,"no one told me , but i wanted to tell you .",{},0,False,False,False,False,False,
the catch,this is not the same thing as a film camera .,{},0,False,False,False,False,False,
the catch,and while it is cool and fun and has no film processing costs .,{},0,False,False,False,False,False,
the catch,they have n't got all the bugs worked out just yet .,{},0,False,False,False,False,False,
the catch,"most of the time , my g3 is a well-behaved camera .",{},0,False,False,False,False,False,
the catch,"but once in a while , i run up against it 's major flaw :",{},0,False,False,False,False,False,
the catch,it sometimes takes the picture at some indefinite period of time after you press the shutter button .,{'delay': -1},-1,True,False,False,False,False,delay[-1][u]
the catch,i am not talking milliseconds .,{},0,False,False,False,False,False,
the catch,picture this :,{},0,False,False,False,False,False,
the catch,"your child is going to do a cannonball off the diving board , so you compose the shot and wait for your moment .",{},0,False,False,False,False,False,
the catch,"when it arrives , you press the shutter release .",{},0,False,False,False,False,False,
the catch,splash !,{},0,False,False,False,False,False,
the catch,"the moment passes , and then your new g3 camera takes the shot .",{},0,False,False,False,False,False,
the catch,perhaps there is a way around this delay .,{},0,False,False,False,False,False,
the catch,"some feature i could turn on or off , or some attachment i could get .",{},0,False,False,False,False,False,
the catch,"yes , i push the button down halfway first to avoid the autofocus delay .",{},0,False,False,False,False,False,
the catch,"yes , i have red-eye off , and yes , i 've tried adding a flash .",{},0,False,False,False,False,False,
the catch,"but after trying many adjustments , the camera remains unresponsive when compared to any film-based camera .",{},0,False,False,False,False,False,
the catch,i own another canon - an eos ( 35mm film ) camera .,{},0,False,False,False,False,False,
the catch,it focuses in a snap .,{},0,False,False,False,False,False,
the catch,"dim or bright , it would never take a picture after the birthday candles had blown out , after the tae kwon do kick broke the board .",{},0,False,False,False,False,False,
the catch,canon 's g3 does it consistently .,{'delay': -2},-2,True,False,False,False,False,delay[-2][u]
the catch,"it feels slow to focus , and unbearably slow to shoot .","{'focus': -2, ', shoot': -2}",-4,False,False,False,False,False,"focus[-2], shoot[-2]"
the catch,i challenge anyone ( who is not in direct sun at the beach at noon ) to say it is fast and responsive .,{},0,False,False,False,False,False,
the catch,"and so i must ask , what are cameras for ?",{},0,False,False,False,False,False,
the catch,what task do they perform ?,{},0,False,False,False,False,False,
the catch,cameras capture moments .,{},0,False,False,False,False,False,
the catch,they stop time .,{},0,False,False,False,False,False,
the catch,"because once the moment is gone , it is not coming back .",{},0,False,False,False,False,False,
the catch,"the dive , the kick , the blow-out-the-candles moments are , to me , the reason for cameras .",{},0,False,False,False,False,False,
the catch,"a 35mm film camera captures the moments you want , while these digital cameras ( my friends now inform me ) all seem to capture the moment immediately following the one you asked to capture .",{},0,False,False,False,False,False,
the catch,"not all the time , but often enough to be a real problem .",{},0,False,False,False,False,False,
the catch,"like i said , when the moment is gone , it is gone .",{},0,False,False,False,False,False,
the catch,so buy the g3 .,{},0,False,False,False,False,False,
the catch,"buy it for fun , for lack of processing , because you want to use iphoto , or whatever .",{},0,False,False,False,False,False,
the catch,"but do not assume , as i did , that the g3 has the same ability as [ your current film camera ] to stop the moment you choose .",{},0,False,False,False,False,False,
the catch,"from a dime store disposable to a top of the line eos , all film cameras share this ability to capture the moment you tell them to .",{},0,False,False,False,False,False,
the catch,"unfortunately , this digital moment-capturing device called the g3 sometimes captures the moment after the one you wanted .",{'g3': -2},-2,False,False,False,False,False,g3[-2]
100 % happy,this is my first digital camera and i could n't be happier .,{'camera': 3},3,False,False,False,False,False,camera[+3]
100 % happy,i have but plan on selling my rebel ti and all of the equipment with it .,{},0,False,False,False,False,False,
100 % happy,i love the quality of the pictures .,{'picture quality': 2},2,False,False,False,False,False,picture quality[+2]
100 % happy,they look fantastic .,{'picture quality': 2},2,False,True,False,False,False,picture quality[+2][p]
100 % happy,i can take better pictures with this then my rebel ti with a good lens .,{},0,False,False,False,False,False,
100 % happy,it 's just easier for me since i can make on the fly adjustments .,{},0,False,False,False,False,False,
the best 4mp out there,the canon g3 is perhaps the best 4mp camera out there .,{'4mp camera': 2},2,False,False,False,False,False,4mp camera[+2]
the best 4mp out there,"i 've tried the sony s85 with the carl zeiss lens , but the pictures were too digital .",{},0,False,False,False,False,False,
the best 4mp out there,"with canon , you get pictures that appear to be photos , not still camcorder shots .",{'picture': 2},2,False,False,False,False,False,picture[+2]
the best 4mp out there,i love the eos based controls and easy menus .,"{'control': 2, ',menu': 2}",4,False,False,False,False,False,"control[+2],menu[+2]"
the best 4mp out there,i do n't need to go into exhustive review of this camera .,{},0,False,False,False,False,False,
the best 4mp out there,many before me have done that already .,{},0,False,False,False,False,False,
the best 4mp out there,i agree with the positive reviews .,{},0,False,False,False,False,False,
the best 4mp out there,but there are two things i do n't like about the camera that were not mentioned in any previous reviews .,{},0,False,False,False,False,False,
the best 4mp out there,1 ) the included lens cap is very loose on the camera .,{'lens cap': -2},-2,False,False,False,False,False,lens cap[-2]
the best 4mp out there,"though the instruction booklet says that the camera should display "" lens "" when the cap and the camera are both on , the camera lens extends out and simply takes the lens cap off by itself .",{},0,False,False,False,False,False,
the best 4mp out there,"i 'm concerned that with the easily removed lens cap , i may damage the lens .",{},0,False,False,False,False,False,
the best 4mp out there,very cheaply made .,{},0,False,False,False,False,False,
the best 4mp out there,"2 ) the body construction - buttons , casing , etc , are too plastic .",{'body': -2},-2,False,False,False,False,False,body[-2]
the best 4mp out there,the g2 was better in this respect .,{},0,False,False,False,False,False,
the best 4mp out there,it had a heavier and more sturdy casing .,{'casing': -2},-2,False,False,False,False,False,casing[-2]
the best 4mp out there,"despite these grieps , i still recommend the camera .",{},0,False,False,False,False,False,
love it more and more,i used a canon powershot s20 for about 2.5 years and loved it !,{},0,False,False,False,False,False,
love it more and more,"there were a few flaws that i learned to deal with and took thousands of pictures around the world , losing a few that i really regretted .",{},0,False,False,False,False,False,
love it more and more,"i finally decided to upgrade , and started my research .",{},0,False,False,False,False,False,
love it more and more,"canon was an obvious choice , but i did not want to limit my decision , so started researching all brands that would take my microdrives .",{},0,False,False,False,False,False,
love it more and more,"i researched , held , tested , and observed 3 different brands .",{},0,False,False,False,False,False,
love it more and more,"needless to say , the canon won , hands down .",{},0,False,False,False,False,False,
love it more and more,this camera performs like i can not believe !,{},0,False,False,False,False,False,
love it more and more,"i bought it for my trip to beunos aires , and also used it at the iguazu falls , and could not have asked for more perfect performance !",{'performance': 3},3,False,True,False,False,False,performance[+3][p]
love it more and more,"it was too new to have learned much about the advanced features , so i generally used the auto mode .",{},0,False,False,False,False,False,
love it more and more,"this camera is worth every penny , and i highly recommend it !",{'camera': 3},3,False,False,False,False,False,camera[+3]
love it more and more,another point of note : the battery life is incredible !,{'battery life': 3},3,False,False,False,False,False,battery life[+3]
love it more and more,"i did not have a backup battery , and had no need for one .",{},0,False,False,False,False,False,
love it more and more,"i did have ability to charge it every night , so do n't know how long it would have actually gone before dying .",{},0,False,False,False,False,False,
love it more and more,this camera will stay with me for years !,{},0,False,False,False,False,False,
the last digital camera i 'll buy,i 've been looking to buy a digital camera for a long time and v = finally decided that now was the time .,{},0,False,False,False,False,False,
the last digital camera i 'll buy,"after a lot of research , i decided on the g3 .",{},0,False,False,False,False,False,
the last digital camera i 'll buy,am i ever glad that i decided on this camera !,{'camera': 2},2,False,False,False,False,False,camera[+2]
the last digital camera i 'll buy,"i 've only had it a week , but so far , everything about this camera is making me happy .",{'camera': 2},2,False,False,False,False,False,camera[+2]
the last digital camera i 'll buy,forget the fact that it 'll probably take me a year to figure out all the features this camera has to offer .,{},0,False,False,False,False,False,
the last digital camera i 'll buy,i 've been able to change modes on this thing without even looking at the manual .,{},0,False,False,False,False,False,
the last digital camera i 'll buy,very intuitive menus are a big plus on this camera .,{'menu': 2},2,False,False,False,False,False,menu[+2]
the last digital camera i 'll buy,"i charged it up the day i got it , took a bunch of pictures and i do n't think the battery indicator has budged from fully charged .",{},0,False,False,False,False,False,
the last digital camera i 'll buy,the standard battery include with the g3 is a camcorder battery that will allow me to take pictures all day without worrying about charging .,{'battery': 2},2,False,False,False,False,False,battery[+2]
the last digital camera i 'll buy,i was worried about this after seeing a friend change batteries on his olympus after about 20-30 pictures .,{},0,False,False,False,False,False,
the last digital camera i 'll buy,"the optical zoom is awesome , and the viewfinder reflects the settings of the zoom .","{'optical zoom': 3, ',viewfinder': 1}",4,False,False,False,False,False,"optical zoom[+3],viewfinder[+1]"
the last digital camera i 'll buy,"one little minor flaw with this camera is that the lens is visible in the viewfinder , but does not detract from the image at all .",{'viewfinder': -2},-2,False,False,False,False,False,viewfinder[-2]
the last digital camera i 'll buy,"as i said , this is the last digital camera i 'll buy , and if you are in the market one , my advice is to buy the best thing you can afford and keep it forever .",{},0,False,False,False,False,False,
the last digital camera i 'll buy,"these things may get a lot better in the future , but from what i 've seen in the last few years , the technology for digital cameras is n't advancing at the pace of pc 's , phones and hard drives .",{},0,False,False,False,False,False,
the last digital camera i 'll buy,the best 4 megapixel/4x optical zoom camera available and fairly easy to use .,{'camera': 3},3,False,False,False,False,False,camera[+3]
the last digital camera i 'll buy,highly recommended .,{},0,False,False,False,False,False,
the last digital camera i 'll buy,"for more info on digital cameras , go to dpreviews .",{},0,False,False,False,False,False,
boxy ? no -- gorgeous,you can read the other reviews for specs and performance opinions .,{},0,False,False,False,False,False,
boxy ? no -- gorgeous,"i was perfectly happy with my g2 , so why did i trade up to the g3 ?",{},0,False,False,False,False,False,
boxy ? no -- gorgeous,because this camera is beautiful .,{'camera': 3},3,False,False,False,False,False,camera[+3]
boxy ? no -- gorgeous,the g2 was slightly curvy with a champagne finish -- very homely .,{},0,False,False,False,False,False,
boxy ? no -- gorgeous,the g3 looks like a work of art !,{'look': 3},3,False,False,False,False,False,look[+3]
boxy ? no -- gorgeous,"its silver magnesium finish is stunning , and the sharp lines and excellent grip are better than any other camera i 've seen .",{'finish': 3},3,False,False,False,False,False,finish[+3]
boxy ? no -- gorgeous,"the little digital elphs were the best-designed , most-elegant cameras until the g3 came along and squashed them .",{},0,False,False,False,False,False,
very good choice in it 's price range,this is my first digital camera .,{},0,False,False,False,False,False,
very good choice in it 's price range,i am very pleased with it so far .,{'camera': 2},2,False,True,False,False,False,camera[+2][p]
very good choice in it 's price range,i wanted something that is able to take high quality photos but not be so bulky that i would wind up leaving it at home all the time .,{},0,False,False,False,False,False,
very good choice in it 's price range,this seemed like a really good compromise .,{},0,False,False,False,False,False,
very good choice in it 's price range,"i compared it to the olympus c5050z , the sony dcs-f 717 and the nikon 5700 .",{},0,False,False,False,False,False,
very good choice in it 's price range,"based on the cameras features and about dozen online reviews , this one seemed like the best all round deal .",{},0,False,False,False,False,False,
very good choice in it 's price range,it is not perfect though .,{},0,False,False,False,False,False,
very good choice in it 's price range,here are the shortcomings i have noticed so far :,{},0,False,False,False,False,False,
very good choice in it 's price range,it would have been a much easier choice if this were 5mp camera .,{},0,False,False,False,False,False,
very good choice in it 's price range,you can see the lens barrel in the view-finder .,{'viewfinder': -2},-2,False,False,False,False,False,viewfinder[-2]
very good choice in it 's price range,"( i knew this before hand , and it is not that bad ) there is no tiff format .",{'tiff format': -2},-2,False,False,False,False,False,tiff format[-2]
very good choice in it 's price range,that would be a nice compromise between jpeg and raw .,{},0,False,False,False,False,False,
very good choice in it 's price range,"to save a picture as raw , you have to have the display on , this seems like a waste of battery power .",{},0,False,False,False,False,False,
very good choice in it 's price range,it seems to me that after the focus and metering are complete there is quite a lag before the shutter ?,{'lag': -2},-2,False,False,False,False,False,lag[-2]
very good choice in it 's price range,trips .,{},0,False,False,False,False,False,
very good choice in it 's price range,( again this is my first digital camera and maybe that is just how they all are . ),{},0,False,False,False,False,False,
very good choice in it 's price range,for those of you using a mac in os x+ there is no twain utility to download your pics directly into photoshop .,{},0,False,False,False,False,False,
very good choice in it 's price range,it is very simple to import via iphoto 2 and then move them to photoshop .,{'import': 2},2,False,False,False,False,False,import[+2]
very good choice in it 's price range,"i have not spent much time with the included software , so i don't know what to say about it other than it seems ok .",{},0,False,False,False,False,False,
very good choice in it 's price range,i am quite happy with the camera .,{'camera': 2},2,False,False,False,False,False,camera[+2]
very good choice in it 's price range,it comes with a clearly written manual and the learning curve is not too too steep .,{'manual': 2},2,False,False,False,False,False,manual[+2]
very good choice in it 's price range,"yes , i recommend it over the competition .",{'camera': 2},2,False,True,False,False,False,camera[+2][p]
best of the best,"best camera ever . from the image quality , color , function , i can say almost everything .",{'camera': 3},3,False,False,False,False,False,camera[+3]
best of the best,"this camera has a cool stitch pictures feature , to find out more just log on to canon 's website .",{'stitch picture': 2},2,False,False,False,False,False,stitch picture[+2]
best of the best,i had an olympus digital camera before and it was nothing compared to this .,{},0,False,False,False,False,False,
best of the best,"for those of you who already bought this camera , i suggest you buy a hi-ti dye-sub photo printer .",{},0,False,False,False,False,False,
you 'll take more pics,i do n't write many reviews but i 'm compelled to do so with this camera .,{},0,False,False,False,False,False,
you 'll take more pics,"first and foremost , it will take better pic 's than most film camera 's .",{'picture': 2},2,False,False,False,False,False,picture[+2]
you 'll take more pics,save them on computer and print out just the ones who want .,{},0,False,False,False,False,False,
you 'll take more pics,duplicates are a no brainer and cheap .,{},0,False,False,False,False,False,
you 'll take more pics,no more wasted time and money developing rolls of pic 's for just a couple of keepers .,{},0,False,False,False,False,False,
you 'll take more pics,crop and enlarge the best at practically no extra cost or time .,{},0,False,False,False,False,False,
you 'll take more pics,"the technology is finally here folks , to make your photo life easier .",{},0,False,False,False,False,False,
you 'll take more pics,a great new use for that underutilized computer .,{},0,False,False,False,False,False,
you 'll take more pics,a digital camera will stay at home if its a hassle to use .,{},0,False,False,False,False,False,
you 'll take more pics,"poor quality pics , short battery life , slow time consuming uploads and printing will ruin the digital camera experience and keep you buying film .",{},0,False,False,False,False,False,
you 'll take more pics,this camera has none of these flaws and will be something you 'll use all the time .,{'camera': 2},2,False,False,False,False,False,camera[+2]
you 'll take more pics,"my wife shuns all new technology and compained when i brought this home , but now she 's forever asking for the digital camera .",{},0,False,False,False,False,False,
you 'll take more pics,"and i let my kids shoot as many pics as they want , let them review them on the camera and just print the good ones ( which are not many ) .",{},0,False,False,False,False,False,
you 'll take more pics,get the canon 850 printer and an ex flash .,{},0,False,False,False,False,False,
you 'll take more pics,"in short , i have a new slr with an expensive lens and several film point and shoots .",{},0,False,False,False,False,False,
you 'll take more pics,i have n't used any of them since i got the g3 .,{},0,False,False,False,False,False,
you 'll take more pics,"unless your a professional , now you will need only one camera . this one .",{},0,False,False,False,False,False,
excellent camera,"i spent a lot of time comparing different cameras , and i realized that there is not such thing as the best digital camera .",{},0,False,False,False,False,False,
excellent camera,you can always spend more money to get a better one .,{},0,False,False,False,False,False,
excellent camera,"however , for a $ 600 - $ 800 budget , i think this camera is an excellent choice .",{'camera': 3},3,False,False,False,False,False,camera[+3]
excellent camera,"it has a beautiful design , lots of features , very easy to use , very configurable and customizable , and the battery duration is amazing !","{'design': 2, ', feature': 2, ',use': 1, '[u],battery': 2}",7,True,False,False,False,False,"design[+2], feature[+2],use[+1][u],battery[+2]"
excellent camera,"also , the display is "" hinged "" and it can be placed in a myriad of positions , or to protect it against any damage .",{'display': 2},2,False,False,False,False,False,display[+2]
excellent camera,excellent idea !,{},0,False,False,False,False,False,
excellent camera,"one bad thing is that it comes with a pitiful 32mb compactflash card , and for most purposes , it is not enough .",{'compactflash': -2},-2,False,False,False,False,False,compactflash[-2]
excellent camera,"however , it seems that this is the general rule for most digital cameras .",{},0,False,False,False,False,False,
excellent camera,another good thing is that this camera seems to introduce much less noise in dark places than others i 've seen .,{'noise': 2},2,False,False,False,False,False,noise[+2]
cannon,i have owned this camera for a short time and would n't give it up for anything .,{'camera': 2},2,False,False,False,False,False,camera[+2]
cannon,it surpasses my greatest expectations in a 4mp camera ..,{'camera': 2},2,False,False,False,False,False,camera[+2]
powerful product,bought this product about a month ago and have used it in a variety of situations .,{},0,False,False,False,False,False,
powerful product,in general it is easy to use and well laid out .,"{'use': 1, '[u],design': 1}",2,True,False,False,False,False,"use[+1][u],design[+1][u]"
powerful product,for `` cool factor '' buffs it looks and feels like a small plastic brick brick and does n't have any wow factor .,{},0,False,False,False,False,False,
powerful product,it makes up for this by being extremely easy to use with well laid out controls that can be learned quickly .,"{'use': 3, ',control': 2}",5,False,False,False,False,False,"use[+3],control[+2]"
powerful product,the g3 has most if not all of the features that you would want from a semi-pro / pro slr with a good range of manual options for those who know something about photography .,{'feature': 2},2,False,False,False,False,False,feature[+2]
powerful product,"in the hands of someone who does n't , it will yield good results on idiot program / auto mode .",{'auto mode': 1},1,False,False,False,False,False,auto mode[+1]
powerful product,"my wife , who has never used a camera before , picked it up and soon got the hang of the fact that if you do n't like what you have created you just delete and try again .",{},0,False,False,False,False,False,
powerful product,the photos she took are better than the results i got from my nikon slr and range of lenses !,{},0,False,False,False,False,False,
powerful product,this is a big plus for those who a shifting to digital and the g3 's large mobile screen helps with this .,{},0,False,False,False,False,False,
